,our_id,source,RA,Dec
67707,191213_4799,GLADE,332.947205,-44.468517
67708,191213_4800,GLADE,333.009491,-43.956841
67709,191213_4801,GLADE,333.130463,-45.508633
67710,191213_4802,GLADE,333.1651,-46.33474
67711,191213_4803,GLADE,333.349854,-46.514626
67712,191213_4804,GLADE,333.3511660000001,-45.930458
67713,191213_4805,GLADE,333.438629,-45.9893
67714,191213_4806,GLADE,333.546539,-46.690933
67715,191213_4807,GLADE,333.71048,-46.430321
67716,191213_4808,GLADE,333.941437,-42.823627
67717,191213_4809,GLADE,334.083588,-46.227814
67718,191213_4810,GLADE,334.591248,-44.742672
67719,191213_4811,GLADE,334.528717,-44.074875
67720,191213_4812,GLADE,334.622253,-43.016281
67721,191213_4813,GLADE,334.670227,-42.464596
67722,191213_4814,GLADE,334.728088,-45.722595
67723,191213_4815,GLADE,334.725922,-45.953156
67724,191213_4816,GLADE,83.133461,-9.572067
67725,191213_4817,GLADE,83.092003,-10.273733
67726,191213_4818,GLADE,83.077187,-11.464565
67727,191213_4819,GLADE,83.081154,-11.492899
67728,191213_4820,GLADE,83.14404300000002,-11.284025
67729,191213_4821,GLADE,83.18692,-10.193188
67730,191213_4822,GLADE,83.228394,-10.143734
67731,191213_4823,GLADE,83.18791999999998,-9.414299
67732,191213_4824,GLADE,83.158043,-9.080135
67733,191213_4825,GLADE,83.19405400000002,-9.08152
67734,191213_4826,GLADE,83.19136,-8.196242
67735,191213_4827,GLADE,83.14587399999998,-7.931526
67736,191213_4828,GLADE,83.313568,-7.502591000000002
67737,191213_4829,GLADE,83.273888,-8.201471000000002
67738,191213_4830,GLADE,83.316986,-8.984258
67739,191213_4831,GLADE,83.317551,-8.988702
67740,191213_4832,GLADE,83.29917900000002,-9.438421
67741,191213_4833,GLADE,83.305351,-9.546756
67742,191213_4834,GLADE,83.278679,-10.259527
67743,191213_4835,GLADE,83.35431700000002,-11.07315
67744,191213_4836,GLADE,99.398994,-6.567774000000001
67745,191213_4837,GLADE,99.421333,-6.818888
67746,191213_4838,GLADE,99.351334,-8.075541000000001
67747,191213_4839,GLADE,99.33493,-8.501093
67748,191213_4840,GLADE,99.449829,-8.949535000000003
67749,191213_4841,GLADE,99.450676,-8.919257
67750,191213_4842,GLADE,99.553795,-8.532031
67751,191213_4843,GLADE,99.491158,-8.580926
67752,191213_4844,GLADE,99.550705,-8.533142999999999
67753,191213_4845,GLADE,99.483574,-8.74287
67754,191213_4846,GLADE,99.479919,-8.424259
67755,191213_4847,GLADE,99.540825,-8.164255
67756,191213_4848,GLADE,99.455032,-6.953147
67757,191213_4849,GLADE,99.528847,-6.316479
67758,191213_4850,GLADE,99.660133,-8.477207
67759,191213_4851,GLADE,99.592392,-8.671082
67760,191213_4852,GLADE,99.777481,-8.264833
67761,191213_4853,GLADE,99.680344,-8.432053999999999
67762,191213_4854,GLADE,99.785233,-7.310111
67763,191213_4855,GLADE,99.696213,-6.902889
67764,191213_4856,GLADE,99.71917,-6.574002
67765,191213_4857,GLADE,99.844521,-6.786128
67766,191213_4858,GLADE,99.872208,-6.881410000000002
67767,191213_4859,GLADE,99.83284,-7.843348
67768,191213_4860,GLADE,99.810051,-8.109176
67769,191213_4861,GLADE,99.845238,-9.048629
67770,191213_4862,GLADE,100.011299,-8.655561
67771,191213_4863,GLADE,100.019196,-8.243617
67772,191213_4864,GLADE,99.956116,-7.878609
67773,191213_4865,GLADE,100.039696,-7.079173
67774,191213_4866,GLADE,99.942039,-6.942772
67775,191213_4867,GLADE,99.949203,-6.097219
67776,191213_4868,GLADE,100.11087,-6.279808999999998
67777,191213_4869,GLADE,100.200607,-8.041708
67778,191213_4870,GLADE,100.27018,-8.039486
67779,191213_4871,GLADE,100.254456,-7.846710000000002
67780,191213_4872,GLADE,100.288544,-6.69143
67781,191213_4873,GLADE,100.230659,-6.174766
67782,191213_4874,GLADE,100.364197,-6.1311339999999985
67783,191213_4875,GLADE,100.301537,-6.470011
67784,191213_4876,GLADE,100.381203,-6.501691
67785,191213_4877,GLADE,100.34697,-7.38002
67786,191213_4878,GLADE,100.34977,-7.382521
67787,191213_4879,GLADE,100.475525,-8.512458
67788,191213_4880,GLADE,100.423256,-8.713565
67789,191213_4881,GLADE,100.538986,-8.432177000000001
67790,191213_4882,GLADE,100.427841,-8.035788
67791,191213_4883,GLADE,100.438522,-7.880511
67792,191213_4884,GLADE,100.485352,-7.710792
67793,191213_4885,GLADE,100.527702,-7.920789999999998
67794,191213_4886,GLADE,100.462364,-7.751625
67795,191213_4887,GLADE,100.486755,-7.694958
67796,191213_4888,GLADE,100.485359,-7.673292
67797,191213_4889,GLADE,100.410004,-7.422452000000002
67798,191213_4890,GLADE,100.493469,-6.458292
67799,191213_4891,GLADE,100.520287,-6.195235
67800,191213_4892,GLADE,100.633415,-7.1793830000000005
67801,191213_4893,GLADE,100.750145,-8.696274
67802,191213_4894,GLADE,100.680473,-8.594322
67803,191213_4895,GLADE,100.759415,-8.559329
67804,191213_4896,GLADE,100.694626,-7.927658
67805,191213_4897,GLADE,100.797905,-6.189352
67806,191213_4898,GLADE,100.872742,-7.99297
67807,191213_4899,GLADE,100.805298,-8.691853
67808,191213_4900,GLADE,100.829735,-8.772967
67809,191213_4901,GLADE,100.837334,-8.636857000000001
67810,191213_4902,GLADE,100.847168,-8.635191
67811,191213_4903,GLADE,100.811775,-8.581575
67812,191213_4904,GLADE,100.839523,-9.218801
67813,191213_4905,GLADE,100.787735,-9.263515
67814,191213_4906,GLADE,101.001266,-9.836991
67815,191213_4907,GLADE,100.903984,-8.871702
67816,191213_4908,GLADE,100.9076,-9.039203
67817,191213_4909,GLADE,100.999298,-8.516993
67818,191213_4910,GLADE,100.970085,-8.522547
67819,191213_4911,GLADE,100.945976,-8.241711
67820,191213_4912,GLADE,101.010529,-7.948103
67821,191213_4913,GLADE,100.91188,-7.610314999999999
67822,191213_4914,GLADE,101.001007,-7.368937
67823,191213_4915,GLADE,100.943954,-6.7355990000000014
67824,191213_4916,GLADE,101.089302,-6.378726
67825,191213_4917,GLADE,101.039742,-6.66288
67826,191213_4918,GLADE,101.072617,-7.168723
67827,191213_4919,GLADE,101.043846,-7.870103999999999
67828,191213_4920,GLADE,101.073288,-7.862334
67829,191213_4921,GLADE,101.053062,-8.00094
67830,191213_4922,GLADE,101.060913,-8.029831
67831,191213_4923,GLADE,101.12571,-8.023732
67832,191213_4924,GLADE,101.085594,-8.049559
67833,191213_4925,GLADE,101.02874,-8.568154
67834,191213_4926,GLADE,101.073647,-8.731501
67835,191213_4927,GLADE,101.141174,-9.508569
67836,191213_4928,GLADE,101.237503,-8.134414999999999
67837,191213_4929,GLADE,101.184189,-8.124688
67838,191213_4930,GLADE,101.247871,-7.465249000000001
67839,191213_4931,GLADE,101.161575,-7.521352
67840,191213_4932,GLADE,101.242279,-7.183860000000001
67841,191213_4933,GLADE,101.156197,-6.401907
67842,191213_4934,GLADE,101.159325,-6.098019
67843,191213_4935,GLADE,101.169945,-6.028854
67844,191213_4936,GLADE,101.34977,-5.945623
67845,191213_4937,GLADE,101.377098,-7.98618
67846,191213_4938,GLADE,101.299004,-9.903116
67847,191213_4939,GLADE,101.438065,-8.045026
67848,191213_4940,GLADE,101.42382,-7.578079
67849,191213_4941,GLADE,101.485748,-7.536417
67850,191213_4942,GLADE,101.465019,-7.503361
67851,191213_4943,GLADE,101.438393,-7.576691999999999
67852,191213_4944,GLADE,101.510933,-7.019472
67853,191213_4945,GLADE,101.636467,-8.130813999999999
67854,191213_4946,GLADE,101.738045,-8.143883
67855,191213_4947,GLADE,101.743378,-8.169716000000001
67856,191213_4948,GLADE,101.72097,-7.37666
67857,191213_4949,GLADE,101.747581,-7.414717
67858,191213_4950,GLADE,101.709038,-6.0247150000000005
67859,191213_4951,GLADE,101.902901,-8.307985
67860,191213_4952,GLADE,101.937439,-8.20771
67861,191213_4953,GLADE,101.978966,-8.065488
67862,191213_4954,GLADE,101.967461,-8.071599
67863,191213_4955,GLADE,101.904633,-7.96243
67864,191213_4956,GLADE,101.916702,-7.832708999999999
67865,191213_4957,GLADE,101.974442,-7.419653999999999
67866,191213_4958,GLADE,102.043999,-7.155194
67867,191213_4959,GLADE,101.999336,-7.6107369999999985
67868,191213_4960,GLADE,102.107178,-8.304091
67869,191213_4961,GLADE,102.015091,-8.333241000000001
67870,191213_4962,GLADE,102.09478,-8.774924
67871,191213_4963,GLADE,102.083832,-8.672701
67872,191213_4964,GLADE,102.006699,-9.079072
67873,191213_4965,GLADE,102.00473,-9.095183
67874,191213_4966,GLADE,102.050903,-8.900195
67875,191213_4967,GLADE,102.118073,-9.047397
67876,191213_4968,GLADE,102.142273,-8.984067999999997
67877,191213_4969,GLADE,102.129059,-8.951566
67878,191213_4970,GLADE,102.196274,-8.708796000000001
67879,191213_4971,GLADE,102.233337,-8.304905999999999
67880,191213_4972,GLADE,102.154747,-8.220459
67881,191213_4973,GLADE,102.132111,-7.701289
67882,191213_4974,GLADE,102.184311,-6.570461
67883,191213_4975,GLADE,102.351402,-8.047112
67884,191213_4976,GLADE,102.341583,-8.066001
67885,191213_4977,GLADE,102.34523,-8.217113000000001
67886,191213_4978,GLADE,102.278435,-8.194607000000001
67887,191213_4979,GLADE,102.250397,-8.104600999999999
67888,191213_4980,GLADE,102.299721,-8.537109
67889,191213_4981,GLADE,102.312378,-8.348222
67890,191213_4982,GLADE,102.237793,-9.003208
67891,191213_4983,GLADE,102.272911,-9.202661
67892,191213_4984,GLADE,102.337059,-9.891557
67893,191213_4985,GLADE,102.364891,-9.305479
67894,191213_4986,GLADE,102.467354,-9.26438
67895,191213_4987,GLADE,102.446533,-8.819102
67896,191213_4988,GLADE,102.411705,-8.531322
67897,191213_4989,GLADE,102.380608,-8.091317
67898,191213_4990,GLADE,102.393005,-7.756319
67899,191213_4991,GLADE,102.44268,-6.447435
67900,191213_4992,GLADE,102.559135,-6.5547119999999985
67901,191213_4993,GLADE,102.591568,-6.587215
67902,191213_4994,GLADE,102.577278,-6.968603
67903,191213_4995,GLADE,102.554131,-8.52749
67904,191213_4996,GLADE,329.945221,-42.969269
67905,191213_4997,GLADE,329.871277,-44.213726
67906,191213_4998,GLADE,329.829865,-45.836769
67907,191213_4999,GLADE,332.0870060000001,-44.082333
67908,191213_5000,GLADE,332.174683,-43.470974
67909,191213_5001,GLADE,334.361359,-42.859306
67910,191213_5002,GLADE,335.388306,-43.052082
67911,191213_5003,GLADE,102.770599,-9.346768
67912,191213_5004,GLADE,102.886421,-9.699512
67913,191213_5005,GLADE,102.881798,-7.655622
67914,191213_5006,GLADE,103.088997,-6.339386
67915,191213_5007,GLADE,103.053543,-7.644935
67916,191213_5008,GLADE,103.034187,-7.715764999999998
67917,191213_5009,GLADE,103.068954,-7.672160000000001
67918,191213_5010,GLADE,103.024323,-7.914096000000002
67919,191213_5011,GLADE,103.561371,-7.0095399999999985
67920,191213_5012,GLADE,103.471001,-9.366197
67921,191213_5013,GLADE,103.637558,-9.910319
67922,191213_5014,GLADE,103.663742,-9.173097
67923,191213_5015,GLADE,103.63736,-6.9275410000000015
67924,191213_5016,GLADE,103.595932,-7.0789279999999986
67925,191213_5017,GLADE,103.828979,-7.526056
67926,191213_5018,GLADE,103.714752,-9.004925
67927,191213_5019,GLADE,103.845123,-8.354452
67928,191213_5020,GLADE,103.887878,-7.625292
67929,191213_5021,GLADE,104.000504,-9.555171
67930,191213_5022,GLADE,103.990044,-9.71628
67931,191213_5023,GLADE,104.097534,-9.342686
67932,191213_5024,GLADE,104.219238,-9.268791
67933,191213_5025,GLADE,104.391113,-8.965019
67934,191213_5026,GLADE,104.409477,-6.30002
67935,191213_5027,GLADE,104.539909,-9.950385
67936,191213_5028,GLADE,104.647873,-9.401308
67937,191213_5029,GLADE,104.940063,-8.673931
67938,191213_5030,GLADE,104.934441,-8.684207
67939,191213_5031,GLADE,105.004929,-9.024501
67940,191213_5032,GLADE,105.133499,-8.397538
67941,191213_5033,GLADE,105.493523,-6.984539
67942,191213_5034,GLADE,105.596794,-6.6561910000000015
67943,191213_5035,GLADE,105.731651,-8.063759
67944,191213_5036,GLADE,105.766701,-9.062927
67945,191213_5037,GLADE,105.739693,-9.154592999999998
67946,191213_5038,GLADE,105.970573,-8.810628999999997
67947,191213_5039,GLADE,105.923882,-8.929231
67948,191213_5040,GLADE,102.726532,-10.042538
67949,191213_5041,GLADE,102.72982,-9.415037
67950,191213_5042,GLADE,102.749229,-9.349479
67951,191213_5043,GLADE,102.726135,-9.245872
67952,191213_5044,GLADE,102.786545,-8.916136
67953,191213_5045,GLADE,102.709122,-7.983650999999999
67954,191213_5046,GLADE,102.696503,-7.987819
67955,191213_5047,GLADE,102.7733,-7.758083999999998
67956,191213_5048,GLADE,102.736275,-7.677258
67957,191213_5049,GLADE,102.735527,-6.460314
67958,191213_5050,GLADE,102.746147,-6.438368
67959,191213_5051,GLADE,97.803497,-5.569661
67960,191213_5052,GLADE,97.818291,-5.021605
67961,191213_5053,GLADE,97.824127,-2.520217
67962,191213_5054,GLADE,101.5467,-5.921327
67963,191213_5055,GLADE,106.677574,-0.429303
67964,191213_5056,GLADE,106.625618,-0.484851
67965,191213_5057,GLADE,106.628319,-1.015963
67966,191213_5058,GLADE,106.781258,-1.946472
67967,191213_5059,GLADE,106.784874,-1.769527
67968,191213_5060,GLADE,106.834061,-1.488139
67969,191213_5061,GLADE,106.765724,-0.749805
67970,191213_5062,GLADE,106.752113,-0.76786
67971,191213_5063,GLADE,106.941551,-1.433183
67972,191213_5064,GLADE,106.941582,-1.213461
67973,191213_5065,GLADE,106.873718,-1.680395
67974,191213_5066,GLADE,106.902283,-2.0034560000000003
67975,191213_5067,GLADE,106.956749,-2.082074
67976,191213_5068,GLADE,106.90033,-2.073455
67977,191213_5069,GLADE,106.936172,-2.1823490000000003
67978,191213_5070,GLADE,107.006081,-3.016257
67979,191213_5071,GLADE,107.070381,-0.8990370000000001
67980,191213_5072,GLADE,107.029572,-0.31653600000000004
67981,191213_5073,GLADE,107.155685,-0.304615
67982,191213_5074,GLADE,107.19593,-1.181562
67983,191213_5075,GLADE,107.16703,-1.305449
67984,191213_5076,GLADE,107.099449,-2.032111
67985,191213_5077,GLADE,107.102966,-3.080445
67986,191213_5078,GLADE,107.1399,-4.025448
67987,191213_5079,GLADE,107.196152,-3.98545
67988,191213_5080,GLADE,107.205917,-5.098783
67989,191213_5081,GLADE,107.117798,-5.008224
67990,191213_5082,GLADE,107.10067,-5.789887
67991,191213_5083,GLADE,84.237442,-5.965106
67992,191213_5084,GLADE,84.162239,-5.804037
67993,191213_5085,GLADE,83.493813,-7.369802
67994,191213_5086,GLADE,83.431915,-10.548984
67995,191213_5087,GLADE,83.444672,-10.690371
67996,191213_5088,GLADE,102.29747,3.154951
67997,191213_5089,GLADE,102.201019,1.167728
67998,191213_5090,GLADE,105.180511,6.697710000000002
67999,191213_5091,GLADE,86.54001600000002,-0.668551
68000,191213_5092,GLADE,86.73105600000002,-1.192243
68001,191213_5093,GLADE,86.716492,-1.864462
68002,191213_5094,GLADE,86.74024200000002,-2.832799
68003,191213_5095,GLADE,86.878716,-4.685303
68004,191213_5096,GLADE,86.871399,-3.23586
68005,191213_5097,GLADE,86.96656800000002,-3.224926
68006,191213_5098,GLADE,86.912262,-3.5171410000000005
68007,191213_5099,GLADE,86.88813,-5.864636
68008,191213_5100,GLADE,87.012268,-3.85574
68009,191213_5101,GLADE,87.169411,-2.288359
68010,191213_5102,GLADE,87.201797,-4.477806
68011,191213_5103,GLADE,87.185608,-4.848083
68012,191213_5104,GLADE,87.224899,-5.345585
68013,191213_5105,GLADE,87.272072,-5.917466
68014,191213_5106,GLADE,87.30699200000002,-5.725802
68015,191213_5107,GLADE,87.280762,-5.6358
68016,191213_5108,GLADE,87.319855,-5.195526
68017,191213_5109,GLADE,87.29588299999998,-5.013857
68018,191213_5110,GLADE,87.25206800000002,-3.363297
68019,191213_5111,GLADE,87.354218,-2.519694
68020,191213_5112,GLADE,87.318359,-2.368859
68021,191213_5113,GLADE,87.30420699999998,-2.064692
68022,191213_5114,GLADE,87.372681,-2.115502
68023,191213_5115,GLADE,87.411865,-2.211062
68024,191213_5116,GLADE,87.472466,-2.2899540000000003
68025,191213_5117,GLADE,87.395699,-2.724394
68026,191213_5118,GLADE,87.378998,-2.8785580000000004
68027,191213_5119,GLADE,87.37906600000002,-4.56467
68028,191213_5120,GLADE,87.41640500000003,-4.583007
68029,191213_5121,GLADE,87.52666500000002,-4.608725
68030,191213_5122,GLADE,87.516624,-4.627891
68031,191213_5123,GLADE,87.571831,-4.314008
68032,191213_5124,GLADE,87.515259,-2.517612
68033,191213_5125,GLADE,87.588112,-2.378176
68034,191213_5126,GLADE,87.580048,-2.423175
68035,191213_5127,GLADE,87.511375,-2.400112
68036,191213_5128,GLADE,87.48779300000002,-2.09622
68037,191213_5129,GLADE,87.537338,-1.515393
68038,191213_5130,GLADE,87.635124,-4.659464
68039,191213_5131,GLADE,87.76763199999998,-5.966664
68040,191213_5132,GLADE,87.828239,-5.735834
68041,191213_5133,GLADE,87.815674,-5.6322230000000015
68042,191213_5134,GLADE,87.731987,-5.340549
68043,191213_5135,GLADE,87.745369,-5.414162
68044,191213_5136,GLADE,87.743698,-5.387495
68045,191213_5137,GLADE,87.799538,-4.593611
68046,191213_5138,GLADE,87.83130600000001,-4.532223
68047,191213_5139,GLADE,87.757561,-3.642497
68048,191213_5140,GLADE,87.811058,-2.656112
68049,191213_5141,GLADE,87.84607700000002,-3.5422230000000003
68050,191213_5142,GLADE,87.894356,-4.970285
68051,191213_5143,GLADE,87.85614,-5.072225
68052,191213_5144,GLADE,87.8787,-5.255561
68053,191213_5145,GLADE,87.853577,-5.369169
68054,191213_5146,GLADE,87.854416,-5.3847239999999985
68055,191213_5147,GLADE,87.85163100000003,-5.336112
68056,191213_5148,GLADE,87.939224,-5.675566000000001
68057,191213_5149,GLADE,87.921631,-5.813898
68058,191213_5150,GLADE,87.984329,-5.519777
68059,191213_5151,GLADE,88.01728100000003,-5.316169
68060,191213_5152,GLADE,87.97599,-5.303387
68061,191213_5153,GLADE,87.998604,-5.172556
68062,191213_5154,GLADE,88.054115,-4.9064489999999985
68063,191213_5155,GLADE,87.96637,-4.376163
68064,191213_5156,GLADE,88.002312,-4.355612000000002
68065,191213_5157,GLADE,88.071152,-3.268951
68066,191213_5158,GLADE,87.999443,-2.54589
68067,191213_5159,GLADE,88.095192,-2.53863
68068,191213_5160,GLADE,88.136833,-3.152246
68069,191213_5161,GLADE,88.165932,-4.788916
68070,191213_5162,GLADE,88.267937,-2.670913
68071,191213_5163,GLADE,104.97763799999998,-3.4845910000000004
68072,191213_5164,GLADE,104.978119,-2.414313
68073,191213_5165,GLADE,104.948097,-2.432093
68074,191213_5166,GLADE,105.030327,-1.822364
68075,191213_5167,GLADE,105.027748,-1.1270870000000002
68076,191213_5168,GLADE,105.033752,-0.006253
68077,191213_5169,GLADE,105.142311,-1.120255
68078,191213_5170,GLADE,105.134544,-1.19859
68079,191213_5171,GLADE,105.139473,-3.713867
68080,191213_5172,GLADE,105.252045,-4.754366
68081,191213_5173,GLADE,105.2108,-3.140486
68082,191213_5174,GLADE,105.25016,-2.484367
68083,191213_5175,GLADE,105.401123,-1.428354
68084,191213_5176,GLADE,105.362785,-1.463363
68085,191213_5177,GLADE,105.757256,-1.588098
68086,191213_5178,GLADE,105.738358,-1.575045
68087,191213_5179,GLADE,105.751389,-1.36671
68088,191213_5180,GLADE,105.755409,-0.298099
68089,191213_5181,GLADE,105.730949,-0.100324
68090,191213_5182,GLADE,106.085625,-0.001353
68091,191213_5183,GLADE,106.077835,-4.945518
68092,191213_5184,GLADE,106.116539,-5.386357
68093,191213_5185,GLADE,106.226959,-5.2098510000000005
68094,191213_5186,GLADE,106.238121,-5.20374
68095,191213_5187,GLADE,106.26104,-2.343462
68096,191213_5188,GLADE,106.262955,-1.7804060000000002
68097,191213_5189,GLADE,106.22599,-1.70513
68098,191213_5190,GLADE,106.211533,-0.897352
68099,191213_5191,GLADE,106.240143,-0.848463
68100,191213_5192,GLADE,106.24041,-0.470963
68101,191213_5193,GLADE,106.357292,-0.392021
68102,191213_5194,GLADE,106.297211,-0.909513
68103,191213_5195,GLADE,106.556602,-0.21827
68104,191213_5196,GLADE,106.58791399999998,-1.269383
68105,191213_5197,GLADE,106.546196,-1.7988240000000002
68106,191213_5198,GLADE,106.526459,-1.820211
68107,191213_5199,GLADE,106.602051,-1.940217
68108,191213_5200,GLADE,106.531616,-3.071045
68109,191213_5201,GLADE,106.587425,-5.693271
68110,191213_5202,GLADE,100.572319,1.041742
68111,191213_5203,GLADE,100.556244,1.506466
68112,191213_5204,GLADE,100.610725,1.706738
68113,191213_5205,GLADE,100.728065,1.594518
68114,191213_5206,GLADE,100.76181,1.071867
68115,191213_5207,GLADE,100.782913,1.222424
68116,191213_5208,GLADE,100.85376,1.275205
68117,191213_5209,GLADE,100.946671,0.601851
68118,191213_5210,GLADE,100.999702,0.674562
68119,191213_5211,GLADE,101.107224,1.22206
68120,191213_5212,GLADE,101.169975,3.166747
68121,191213_5213,GLADE,101.117699,2.099802
68122,191213_5214,GLADE,101.162727,2.342025
68123,191213_5215,GLADE,101.128532,2.085081
68124,191213_5216,GLADE,101.466057,2.713701
68125,191213_5217,GLADE,101.434631,2.779534
68126,191213_5218,GLADE,101.447739,1.37259
68127,191213_5219,GLADE,101.534569,2.596792
68128,191213_5220,GLADE,101.528709,2.97568
68129,191213_5221,GLADE,102.095795,1.015771
68130,191213_5222,GLADE,102.131065,0.153549
68131,191213_5223,GLADE,84.224907,-10.38686
68132,191213_5224,GLADE,84.30169699999998,-10.601045
68133,191213_5225,GLADE,84.288948,-10.77632
68134,191213_5226,GLADE,84.270546,-10.871039
68135,191213_5227,GLADE,84.245613,-11.022699
68136,191213_5228,GLADE,103.552513,6.5943
68137,191213_5229,GLADE,103.644524,6.071226
68138,191213_5230,GLADE,103.671921,6.248168
68139,191213_5231,GLADE,103.623299,6.066782
68140,191213_5232,GLADE,103.701561,6.340942
68141,191213_5233,GLADE,103.640373,7.050671
68142,191213_5234,GLADE,103.764824,6.6930570000000005
68143,191213_5235,GLADE,103.744133,6.087502
68144,191213_5236,GLADE,103.92189,6.504308
68145,191213_5237,GLADE,103.913086,8.214027999999999
68146,191213_5238,GLADE,104.159088,6.173794
68147,191213_5239,GLADE,104.15155,6.529906
68148,191213_5240,GLADE,104.170059,7.348516
68149,191213_5241,GLADE,104.280945,8.177195
68150,191213_5242,GLADE,104.379883,6.071986
68151,191213_5243,GLADE,104.411728,6.0967080000000005
68152,191213_5244,GLADE,104.358093,6.117262
68153,191213_5245,GLADE,104.334579,6.479205
68154,191213_5246,GLADE,104.318108,6.302536
68155,191213_5247,GLADE,104.502625,6.16827
68156,191213_5248,GLADE,104.668892,7.439423
68157,191213_5249,GLADE,102.507271,5.484756
68158,191213_5250,GLADE,102.556534,1.423929
68159,191213_5251,GLADE,102.651443,0.428364
68160,191213_5252,GLADE,102.744019,0.724665
68161,191213_5253,GLADE,102.709595,1.044111
68162,191213_5254,GLADE,102.756828,1.127442
68163,191213_5255,GLADE,102.78157,1.330773
68164,191213_5256,GLADE,102.706581,2.091611
68165,191213_5257,GLADE,102.778061,2.467717
68166,191213_5258,GLADE,102.728073,3.5846660000000004
68167,191213_5259,GLADE,102.806885,5.979195
68168,191213_5260,GLADE,102.897888,5.316973
68169,191213_5261,GLADE,103.366135,5.054515
68170,191213_5262,GLADE,103.378036,3.3309040000000003
68171,191213_5263,GLADE,103.305763,0.664237
68172,191213_5264,GLADE,103.42131,3.170726
68173,191213_5265,GLADE,103.567558,4.5869620000000015
68174,191213_5266,GLADE,103.64296,5.310302
68175,191213_5267,GLADE,103.869873,4.187861
68176,191213_5268,GLADE,103.824196,4.11203
68177,191213_5269,GLADE,103.848427,4.235641
68178,191213_5270,GLADE,103.863731,3.981751
68179,191213_5271,GLADE,103.817505,3.97453
68180,191213_5272,GLADE,103.824471,3.934252
68181,191213_5273,GLADE,103.799706,3.358418
68182,191213_5274,GLADE,103.791679,1.6400849999999998
68183,191213_5275,GLADE,103.866463,1.498259
68184,191213_5276,GLADE,103.909302,2.582702
68185,191213_5277,GLADE,103.949684,3.468256
68186,191213_5278,GLADE,103.950783,3.234366
68187,191213_5279,GLADE,103.894867,4.276314
68188,191213_5280,GLADE,103.889015,4.1340910000000015
68189,191213_5281,GLADE,103.94474,4.401033999999999
68190,191213_5282,GLADE,103.90686,4.7310360000000005
68191,191213_5283,GLADE,103.936699,4.947701
68192,191213_5284,GLADE,103.871445,5.153812
68193,191213_5285,GLADE,104.097725,5.975194
68194,191213_5286,GLADE,104.008705,4.972138
68195,191213_5287,GLADE,104.103233,5.021306
68196,191213_5288,GLADE,104.016838,4.112973
68197,191213_5289,GLADE,103.990463,2.956305
68198,191213_5290,GLADE,104.053612,2.4054740000000003
68199,191213_5291,GLADE,104.081963,1.561862
68200,191213_5292,GLADE,104.097519,1.554918
68201,191213_5293,GLADE,104.283577,2.102885
68202,191213_5294,GLADE,104.259109,1.896219
68203,191213_5295,GLADE,104.302162,1.56705
68204,191213_5296,GLADE,104.267372,0.487053
68205,191213_5297,GLADE,104.384888,0.95314
68206,191213_5298,GLADE,104.460693,2.52481
68207,191213_5299,GLADE,104.368057,3.006194
68208,191213_5300,GLADE,104.409225,3.045641
68209,191213_5301,GLADE,104.423683,3.163975
68210,191213_5302,GLADE,104.353874,3.005359
68211,191213_5303,GLADE,104.410332,3.16453
68212,191213_5304,GLADE,104.399185,3.365085
68213,191213_5305,GLADE,104.411423,3.493697
68214,191213_5306,GLADE,104.443985,3.367032
68215,191213_5307,GLADE,104.367897,4.553694
68216,191213_5308,GLADE,104.460968,4.505365
68217,191213_5309,GLADE,104.450958,5.825087
68218,191213_5310,GLADE,104.371094,5.861194
68219,191213_5311,GLADE,104.508636,6.036101
68220,191213_5312,GLADE,104.53685,5.912768
68221,191213_5313,GLADE,104.469757,3.239711
68222,191213_5314,GLADE,104.525681,3.415546
68223,191213_5315,GLADE,104.48455,1.49499
68224,191213_5316,GLADE,104.65406,1.522278
68225,191213_5317,GLADE,104.704918,3.463389
68226,191213_5318,GLADE,104.606316,4.455053
68227,191213_5319,GLADE,104.6436,5.5647769999999985
68228,191213_5320,GLADE,104.606491,5.495608
68229,191213_5321,GLADE,104.797188,5.762235
68230,191213_5322,GLADE,104.791878,5.605291
68231,191213_5323,GLADE,104.826996,5.203899
68232,191213_5324,GLADE,104.727493,3.816957
68233,191213_5325,GLADE,104.78846,3.807235
68234,191213_5326,GLADE,104.718048,3.473901
68235,191213_5327,GLADE,104.76368,2.117236
68236,191213_5328,GLADE,104.752563,0.579458
68237,191213_5329,GLADE,104.85144,0.514111
68238,191213_5330,GLADE,84.451698,-11.778647
68239,191213_5331,GLADE,84.459648,-11.768648
68240,191213_5332,GLADE,84.440086,-11.697257
68241,191213_5333,GLADE,84.349136,-10.798621
68242,191213_5334,GLADE,84.410698,-6.231419
68243,191213_5335,GLADE,84.586639,-11.106682
68244,191213_5336,GLADE,84.528801,-11.588901
68245,191213_5337,GLADE,84.590096,-11.510032
68246,191213_5338,GLADE,84.678253,-11.716714
68247,191213_5339,GLADE,84.654762,-11.153101
68248,191213_5340,GLADE,84.704849,-10.602825
68249,191213_5341,GLADE,84.743942,-10.700009
68250,191213_5342,GLADE,84.793068,-11.476129
68251,191213_5343,GLADE,84.77889300000002,-11.500294
68252,191213_5344,GLADE,84.73349,-11.640562
68253,191213_5345,GLADE,84.83833299999998,-11.547297
68254,191213_5346,GLADE,84.864265,-9.79286
68255,191213_5347,GLADE,84.87898299999998,-9.476196
