,our_id,RA,Dec
33824,200129_40865,319.0050768000001,3.35300679
33825,200129_40866,318.3429378,3.36970463
33826,200129_40867,318.0747241,3.36929226
33827,200129_40868,318.3986950000001,3.422898200000001
33828,200129_40869,317.78441769999995,3.36966242
33829,200129_40870,318.1313978,3.14715099
33830,200129_40871,318.8171755,3.35350095
33831,200129_40872,318.6469109,3.43493286
33832,200129_40873,318.08435739999993,3.38202641
33833,200129_40874,319.0474404,3.37706044
33834,200129_40875,318.1566387000001,3.32680842
33835,200129_40876,318.2142809,3.14756666
33836,200129_40877,318.397529,3.29106643
33837,200129_40878,319.23972089999995,3.30884047
33838,200129_40879,317.8785818,3.42186038
33839,200129_40880,318.5345169,3.29549489
33840,200129_40881,317.4194758999999,3.43724979
33841,200129_40882,319.6976885,3.19460522
33842,200129_40883,319.3624144,3.24266235
33843,200129_40884,319.3471773,3.38203642
33844,200129_40885,318.9737738,3.21757254
33845,200129_40886,319.4173672,3.26827556
33846,200129_40887,319.8070633,3.23818298
33847,200129_40888,319.4193064,3.15955941
33848,200129_40889,319.6071747,3.13115954
33849,200129_40890,318.6653068,3.2389876
33850,200129_40891,318.6466091,3.46307046
33851,200129_40892,318.4077707,3.43280688
33852,200129_40893,317.8442275,3.41389649
33853,200129_40894,317.9785726,3.26392397
33854,200129_40895,318.7289026,3.27690503
33855,200129_40896,317.7136388,3.32616915
33856,200129_40897,319.6036163,3.39134907
33857,200129_40898,318.0244667,3.26967429
33858,200129_40899,319.4744815,3.27366453
33859,200129_40900,319.5904394,3.30987509
33860,200129_40901,319.3945338,3.38810229
33861,200129_40902,319.0379668,3.26425287
33862,200129_40903,318.53898460000005,3.2930159
33863,200129_40904,318.6871197,3.41787374
33864,200129_40905,318.6875003,3.41923391
33865,200129_40906,319.8013058,3.26608781
33866,200129_40907,319.1998286000001,3.27566501
33867,200129_40908,319.7424621,3.33223474
33868,200129_40909,319.8567898,3.41399427
33869,200129_40910,318.3092084,3.12478803
33870,200129_40911,318.9030197,3.46715195
33871,200129_40912,317.4801016,3.4871283
33872,200129_40913,319.2164923,3.44532702
33873,200129_40914,318.9096789,3.22734674
33874,200129_40915,319.8024172,3.28591748
33875,200129_40916,318.251885,3.41052971
33876,200129_40917,318.0393671,3.47528824
33877,200129_40918,318.8501186000001,3.48613301
33878,200129_40919,318.663407,3.41974265
33879,200129_40920,317.6619963,3.44552323
33880,200129_40921,317.5683049,3.20489131
33881,200129_40922,319.0409191,3.25945904
33882,200129_40923,319.4315051000001,3.2242715
33883,200129_40924,318.7615502,3.48995994
33884,200129_40925,318.4039732,3.43007976
33885,200129_40926,318.51770310000006,3.46192364
33886,200129_40927,318.9299673,3.45035313
33887,200129_40928,319.6579618,3.35764602
33888,200129_40929,318.9296682,3.27246022
33889,200129_40930,319.2960283000001,3.36164496
33890,200129_40931,319.3667455,3.37828616
33891,200129_40932,319.958993,3.36439263
33892,200129_40933,318.1746986,3.33825841
33893,200129_40934,318.6155953,3.34583469
33894,200129_40935,319.9166309,3.37106893
33895,200129_40936,319.8163138000001,3.44987936
33896,200129_40937,318.5797907,3.44312752
33897,200129_40938,319.6004847,3.26840053
33898,200129_40939,318.9378762,3.42620811
33899,200129_40940,318.4521175,3.46695528
33900,200129_40941,317.4877277,3.36064846
33901,200129_40942,318.2990228999999,3.37216735
33902,200129_40943,317.65252589999994,3.17175252
33903,200129_40944,319.9951779999999,3.32434331
33904,200129_40945,317.89797660000005,3.4816272000000006
33905,200129_40946,317.842277,3.256667
33906,200129_40947,318.7069475,3.3072828000000003
33907,200129_40948,318.3505748,3.46585735
33908,200129_40949,317.6067623,3.36824767
33909,200129_40950,319.3971868000001,3.13624583
33910,200129_40951,318.5883147,3.33733225
33911,200129_40952,318.6842839,3.39937074
33912,200129_40953,317.5988418,3.31505745
33913,200129_40954,319.8795496,3.43090773
33914,200129_40955,319.9945765,3.30780526
33915,200129_40956,319.4814425,3.46073583
33916,200129_40957,318.4441687,3.44261892
33917,200129_40958,319.8440391000001,3.36014965
33918,200129_40959,318.5179868,3.49915412
33919,200129_40960,318.7439965,3.36564438
33920,200129_40961,319.1858104,3.3693135
33921,200129_40962,318.67361150000005,3.40778506
33922,200129_40963,319.4143216,3.42246303
33923,200129_40964,318.6337,3.31425496
33924,200129_40965,317.8142189,3.40857676
33925,200129_40966,318.9978844,3.5236676
33926,200129_40967,319.4521763,3.38665636
33927,200129_40968,318.4383877,3.32190909
33928,200129_40969,319.7289503,3.35129517
33929,200129_40970,318.574752,3.366514
33930,200129_40971,317.9618141,3.52850549
33931,200129_40972,318.5289099,3.47474483
33932,200129_40973,318.70376560000005,3.38060684
33933,200129_40974,319.1756555,3.50340621
33934,200129_40975,318.6916357,3.23786013
33935,200129_40976,318.1213646,3.38387457
33936,200129_40977,318.1224233,3.37030024
33937,200129_40978,318.4059422,3.3843198
33938,200129_40979,318.3460244,3.45939731
33939,200129_40980,318.7006051,3.49679296
33940,200129_40981,318.4750017,3.26595861
33941,200129_40982,317.8127181000001,3.52229702
33942,200129_40983,317.5994777,3.53042875
33943,200129_40984,318.5161566,3.4964166
33944,200129_40985,318.2938998,3.5215242
33945,200129_40986,319.3291123,3.5218102
33946,200129_40987,319.8517099,3.45565245
33947,200129_40988,317.6267286000001,3.50044863
33948,200129_40989,318.4006065,3.50340752
33949,200129_40990,319.97564910000006,3.29478083
33950,200129_40991,318.709276,3.39282172
33951,200129_40992,317.839493,3.3005567000000005
33952,200129_40993,319.0982085,3.48319103
33953,200129_40994,317.8439773,3.50447307
33954,200129_40995,318.6233578,3.50902754
33955,200129_40996,319.440655,3.32801553
33956,200129_40997,318.1449011,3.33353616
33957,200129_40998,318.72955069999995,3.42469847
33958,200129_40999,318.4109826,3.44540543
33959,200129_41000,319.5472162,3.54072895
33960,200129_41001,317.9951834,3.30666209
33961,200129_41002,319.1862621,3.37087226
33962,200129_41003,319.5730449,3.43795331
33963,200129_41004,317.77846989999995,3.27047945
33964,200129_41005,318.801393,3.496687
33965,200129_41006,317.5273614,3.54198196
33966,200129_41007,317.4401685,3.31914106
33967,200129_41008,318.66707389999993,3.44567313
33968,200129_41009,318.374106,3.49794259
33969,200129_41010,318.6423794,3.38957882
33970,200129_41011,318.3953051000001,3.48055446
33971,200129_41012,317.60927589999994,3.33918895
33972,200129_41013,318.1106023,3.36650571
33973,200129_41014,318.5965581000001,3.37790988
33974,200129_41015,318.7614366,3.49780652
33975,200129_41016,318.2134175,3.48870587
33976,200129_41017,318.3997007,3.55422961
33977,200129_41018,318.749404,3.51368367
33978,200129_41019,318.5387947,3.46799216
33979,200129_41020,318.73715939999994,3.55793989
33980,200129_41021,318.7454345000001,3.56330931
33981,200129_41022,318.6717967,3.53186862
33982,200129_41023,318.3110344,3.13108765
33983,200129_41024,318.6407586,3.39324431
33984,200129_41025,319.2812869,3.53508541
33985,200129_41026,319.3047155,3.53356173
33986,200129_41027,319.4567019,3.54043446
33987,200129_41028,317.4300756,3.52877197
33988,200129_41029,319.9515256,3.40540465
33989,200129_41030,318.3908344,3.47310325
33990,200129_41031,319.5586025,3.51594604
33991,200129_41032,317.7557193,3.54401309
33992,200129_41033,317.3690274,3.49882366
33993,200129_41034,319.8924128,3.53857992
33994,200129_41035,318.5429938000001,3.47763092
33995,200129_41036,318.8408001,3.25171343
33996,200129_41037,318.6926332,3.36693111
33997,200129_41038,318.038466,3.35014557
33998,200129_41039,317.99174280000005,3.38834445
33999,200129_41040,318.6494586,3.54589961
34000,200129_41041,317.1776268000001,3.56456932
34001,200129_41042,318.483587,3.38540296
34002,200129_41043,319.8526846000001,3.42485603
34003,200129_41044,318.6932297,3.47554528
34004,200129_41045,317.72947660000005,3.51847202
34005,200129_41046,318.6980213,3.46157664
34006,200129_41047,319.4157524,3.46733326
34007,200129_41048,319.0597892,3.24841083
34008,200129_41049,318.0743296,3.51749027
34009,200129_41050,317.3777881000001,3.40896935
34010,200129_41051,317.8600722,3.48135439
34011,200129_41052,318.1286606,3.39434425
34012,200129_41053,318.7234461,3.42268464
34013,200129_41054,319.8525147,3.4620352
34014,200129_41055,317.21797589999994,3.55851491
34015,200129_41056,319.5847807,3.35973135
34016,200129_41057,318.8111842,3.25318826
34017,200129_41058,318.3307126,3.49300514
34018,200129_41059,317.4603952,3.39623676
34019,200129_41060,318.6212352,3.5349702000000005
34020,200129_41061,318.6265723,3.39717005
34021,200129_41062,318.0086893,3.40805888
34022,200129_41063,319.1325154,3.53608274
34023,200129_41064,319.6797157,3.49440174
34024,200129_41065,317.9484657,3.46159353
34025,200129_41066,319.2126225,3.30787187
34026,200129_41067,318.0570692,3.46332824
34027,200129_41068,318.7033349,3.13577208
34028,200129_41069,317.6067127,3.36828817
34029,200129_41070,317.5234897,3.55859396
34030,200129_41071,318.4118838,3.56744284
34031,200129_41072,319.4429062,3.33210755
34032,200129_41073,318.6560599,3.47363524
34033,200129_41074,318.6445451,3.47778508
34034,200129_41075,319.5756242,3.35748974
34035,200129_41076,318.6344627,3.57747263
34036,200129_41077,319.6513166000001,3.4159995000000003
34037,200129_41078,318.8047704,3.50564194
34038,200129_41079,318.3570373,3.46016513
34039,200129_41080,318.803117,3.3401168
34040,200129_41081,317.576173,3.34341462
34041,200129_41082,319.35653239999994,3.45187447
34042,200129_41083,319.53993039999995,3.53854911
34043,200129_41084,317.5608916000001,3.52070961
34044,200129_41085,319.9772229,3.57306616
34045,200129_41086,318.2882783,3.58112036
34046,200129_41087,319.71829489999993,3.40549597
34047,200129_41088,317.5077672,3.50336935
34048,200129_41089,317.4906079,3.57489164
34049,200129_41090,319.6076621,3.31760344
34050,200129_41091,317.4425456,3.4272641000000004
34051,200129_41092,317.6447,3.56620983
34052,200129_41093,319.16805330000005,3.56723949
34053,200129_41094,317.7490749,3.52944765
34054,200129_41095,318.2804403,3.57397016
34055,200129_41096,318.55173219999995,3.38639646
34056,200129_41097,317.4315779,3.39318044
34057,200129_41098,318.3349488,3.42524977
34058,200129_41099,319.6453813,3.52824128
34059,200129_41100,318.7981729,3.52254507
34060,200129_41101,318.5992771,3.57227827
34061,200129_41102,318.8281044,3.34135057
34062,200129_41103,319.6185306000001,3.4844012
34063,200129_41104,318.8356027,3.48721598
34064,200129_41105,317.4343809,3.35952397
34065,200129_41106,318.6373066,3.52695647
34066,200129_41107,318.6797894,3.54676316
34067,200129_41108,319.4283536000001,3.59072537
34068,200129_41109,318.08727410000006,3.59538588
34069,200129_41110,317.7188018,3.50439814
34070,200129_41111,317.53461969999995,3.52688206
34071,200129_41112,317.7619195,3.61288172
34072,200129_41113,317.8981422,3.61294642
34073,200129_41114,318.2141421,3.50029913
34074,200129_41115,317.1490616000001,3.61206869
34075,200129_41116,319.3580722,3.4542858999999995
34076,200129_41117,317.5361941999999,3.5434055
34077,200129_41118,319.4480204,3.40573224
34078,200129_41119,318.0898835,3.44458293
34079,200129_41120,317.6336307,3.32965293
34080,200129_41121,318.6382669,3.38595773
34081,200129_41122,319.8307297,3.62433325
34082,200129_41123,319.3531843,3.49447041
34083,200129_41124,318.6399813999999,3.54682737
34084,200129_41125,317.7799642,3.62038126
34085,200129_41126,318.4545231,3.51341532
34086,200129_41127,317.3495278,3.54714217
34087,200129_41128,319.3203799,3.56462588
34088,200129_41129,319.5095166000001,3.61178834
34089,200129_41130,318.8182619,3.62632367
34090,200129_41131,319.07791210000005,3.48819288
34091,200129_41132,319.8774528,3.52681905
34092,200129_41133,318.6978031999999,3.61986404
34093,200129_41134,318.1253796000001,3.63151074
34094,200129_41135,318.5560571000001,3.54148659
34095,200129_41136,319.0389148,3.39568763
34096,200129_41137,318.8960370000001,3.29265855
34097,200129_41138,318.6783824,3.43644126
34098,200129_41139,319.8985401,3.50450751
34099,200129_41140,317.1637664,3.61627743
34100,200129_41141,318.8375237,3.4672056
34101,200129_41142,319.3111331,3.54752
34102,200129_41143,319.7691212,3.6363654
34103,200129_41144,318.3727101,3.43867617
34104,200129_41145,318.1990631,3.51193784
34105,200129_41146,318.9026113,3.53017917
34106,200129_41147,317.9664941000001,3.49483391
34107,200129_41148,318.6190123,3.5821463
34108,200129_41149,318.4673539,3.47040437
34109,200129_41150,318.4199575,3.48064002
34110,200129_41151,318.6817898,3.54795471
34111,200129_41152,319.472134,3.5900846
34112,200129_41153,317.5900378,3.64608765
34113,200129_41154,317.6223357,3.48500867
34114,200129_41155,318.0980521,3.58534041
34115,200129_41156,318.5740055,3.44587753
34116,200129_41157,318.91320069999995,3.4735252
34117,200129_41158,319.0252639,3.64375742
34118,200129_41159,319.2815044,3.65304714
34119,200129_41160,318.5659142,3.43258131
34120,200129_41161,319.0018432,3.45223844
34121,200129_41162,319.9574147,3.6229406
34122,200129_41163,318.1676019,3.56690111
34123,200129_41164,318.6860639,3.55139959
34124,200129_41165,319.1362422,3.58026016
34125,200129_41166,319.59506939999994,3.44552187
34126,200129_41167,318.7326893,3.50287492
34127,200129_41168,318.8071655,3.49604483
34128,200129_41169,319.5194606,3.37999129
34129,200129_41170,319.30584060000007,3.49168673
34130,200129_41171,319.3438384,3.50277762
34131,200129_41172,319.3129607,3.53921939
34132,200129_41173,318.557423,3.64793663
34133,200129_41174,318.7890096000001,3.55287867
34134,200129_41175,318.1111079,3.57372849
34135,200129_41176,319.51460739999993,3.36814525
34136,200129_41177,318.7763893,3.41471634
34137,200129_41178,318.7614161,3.50093118
34138,200129_41179,318.6277149,3.5357712
34139,200129_41180,319.1380837,3.64776713
34140,200129_41181,318.3040462,3.62623351
34141,200129_41182,318.0739388,3.66457438
34142,200129_41183,318.6531752,3.46353456
34143,200129_41184,317.6782561,3.59767715
34144,200129_41185,319.1632915,3.65772603
34145,200129_41186,317.7038658,3.46882323
34146,200129_41187,318.5292411000001,3.56797772
34147,200129_41188,319.7728198000001,3.63537416
34148,200129_41189,318.5167791,3.47000949
34149,200129_41190,317.5083777,3.52670128
34150,200129_41191,318.614016,3.55979381
34151,200129_41192,318.1830065,3.61365504
34152,200129_41193,317.7631264,3.4540333
34153,200129_41194,317.8441043,3.62144013
34154,200129_41195,317.8025171,3.53228659
34155,200129_41196,319.8752734,3.61560924
34156,200129_41197,319.3180555,3.49427885
34157,200129_41198,317.8665917,3.59769753
34158,200129_41199,318.47295269999995,3.62811242
34159,200129_41200,317.534469,3.57376151
34160,200129_41201,318.0658042,3.4340374
34161,200129_41202,317.8990881000001,3.46479778
34162,200129_41203,319.2087508,3.55021692
34163,200129_41204,318.5882472,3.50799339
34164,200129_41205,317.8610886,3.59108728
34165,200129_41206,319.4094684,3.59904707
34166,200129_41207,319.1495285000001,3.36195602
34167,200129_41208,318.559134,3.38086761
34168,200129_41209,317.5416317,3.52430483
34169,200129_41210,317.5997038000001,3.52619466
34170,200129_41211,318.6749648,3.57600152
34171,200129_41212,319.4581217,3.58259661
34172,200129_41213,318.1624289,3.6521677
34173,200129_41214,318.4524515,3.65897905
34174,200129_41215,317.9376165,3.45814886
34175,200129_41216,318.7702902,3.47038061
34176,200129_41217,318.51572210000006,3.49155556
34177,200129_41218,318.9737854,3.54504005
34178,200129_41219,319.9131801000001,3.54302588
34179,200129_41220,319.2983383,3.63872967
34180,200129_41221,317.8895521,3.54821
34181,200129_41222,317.571467,3.55252417
34182,200129_41223,318.7171830000001,3.53121339
34183,200129_41224,318.4722034,3.63397033
34184,200129_41225,318.7727408,3.55942375
34185,200129_41226,317.2255344,3.59022444
34186,200129_41227,318.56459,3.67710016
34187,200129_41228,318.840996,3.66404709
34188,200129_41229,317.937875,3.36440221
34189,200129_41230,318.4744454,3.47736174
34190,200129_41231,319.9516194,3.58938072
34191,200129_41232,319.4348933,3.63947287
34192,200129_41233,319.41551489999995,3.46403395
34193,200129_41234,317.6447740000001,3.51283197
34194,200129_41235,319.7717669,3.63272368
34195,200129_41236,318.0960624,3.64940263
34196,200129_41237,318.4246933,3.29252551
34197,200129_41238,318.6382776,3.38595405
34198,200129_41239,318.7498883,3.44692046
34199,200129_41240,317.8924104,3.64323457
34200,200129_41241,319.4264715,3.66128505
34201,200129_41242,318.10755960000006,3.6785897
34202,200129_41243,318.4639516000001,3.55027446
34203,200129_41244,318.6537709,3.5544074
34204,200129_41245,319.6156433000001,3.55685584
34205,200129_41246,318.5843848,3.52292943
34206,200129_41247,317.2857685,3.56396164
34207,200129_41248,319.858077,3.59813002
34208,200129_41249,317.7958382,3.69401373
34209,200129_41250,318.2897101000001,3.42040581
34210,200129_41251,318.7072377,3.63379259
34211,200129_41252,318.1341463,3.65855594
34212,200129_41253,319.8085578,3.70162073
34213,200129_41254,318.04390930000005,3.68380126
34214,200129_41255,318.7299652,3.57823655
34215,200129_41256,318.5661847,3.63629675
34216,200129_41257,318.8149263,3.52025833
34217,200129_41258,318.8734645,3.59444041
34218,200129_41259,318.526274,3.70044468
34219,200129_41260,319.76052210000006,3.28884719
34220,200129_41261,318.8998154,3.3283177000000004
34221,200129_41262,318.6771274,3.58899222
34222,200129_41263,318.6292385,3.6382408
34223,200129_41264,319.8477542,3.65526587
34224,200129_41265,319.9115058000001,3.59443987
34225,200129_41266,319.8008652,3.63416921
34226,200129_41267,317.8677326,3.48702968
34227,200129_41268,318.683156,3.49188154
34228,200129_41269,319.4096745,3.63186431
34229,200129_41270,318.6561044,3.64193077
34230,200129_41271,319.2878802,3.47986843
34231,200129_41272,317.5260495,3.48545553
34232,200129_41273,319.3334659,3.55066782
34233,200129_41274,317.9212305000001,3.69035135
34234,200129_41275,318.8195633,3.53293602
34235,200129_41276,317.7285337,3.68088489
34236,200129_41277,317.9247991000001,3.68604204
34237,200129_41278,318.5821322,3.53815697
34238,200129_41279,317.7577007,3.55602649
34239,200129_41280,317.7678385,3.6084091
34240,200129_41281,318.7625405,3.62992331
34241,200129_41282,319.1664977,3.36741128
34242,200129_41283,317.8954753999999,3.38694008
34243,200129_41284,318.93078010000005,3.46361855
34244,200129_41285,319.36556139999993,3.63055422
34245,200129_41286,318.7073341,3.66393409
34246,200129_41287,318.208323,3.47449851
34247,200129_41288,318.81790710000007,3.54502229
34248,200129_41289,317.6272283,3.6062542
34249,200129_41290,318.57043030000006,3.6065543
34250,200129_41291,318.6625885,3.61390627
34251,200129_41292,318.9695237,3.63869163
34252,200129_41293,318.1500527,3.56576687
34253,200129_41294,317.8981256,3.61328583
34254,200129_41295,318.5924016,3.67893507
34255,200129_41296,319.559377,3.69227684
34256,200129_41297,318.3757965,3.71908788
34257,200129_41298,318.0642603,3.56469227
34258,200129_41299,319.4307560000001,3.69123568
34259,200129_41300,318.6134767,3.558044600000001
34260,200129_41301,318.7382299,3.56793817
34261,200129_41302,318.22659080000005,3.69036927
34262,200129_41303,318.2494403,3.69798601
34263,200129_41304,318.2168307,3.62436404
34264,200129_41305,319.938918,3.69897703
34265,200129_41306,317.5014651,3.61548537
34266,200129_41307,318.86166539999994,3.68398246
34267,200129_41308,318.5723423,3.50873969
34268,200129_41309,319.5189965,3.53311409
34269,200129_41310,318.7716258,3.48967711
34270,200129_41311,317.7955607,3.64369645
34271,200129_41312,318.7825842,3.65351021
34272,200129_41313,318.6606833,3.52709272
34273,200129_41314,318.7378947,3.66354794
34274,200129_41315,318.6549809,3.73581312
34275,200129_41316,318.7048086000001,3.49702907
34276,200129_41317,318.6749372,3.50391797
34277,200129_41318,319.9766709,3.58087929
34278,200129_41319,318.024456,3.26968113
34279,200129_41320,318.733292,3.45989704
34280,200129_41321,318.2087514,3.62568027
34281,200129_41322,318.7510660000001,3.65339003
34282,200129_41323,319.3229961,3.62163615
34283,200129_41324,319.7187991,3.4875788999999995
34284,200129_41325,318.1022098,3.57515921
34285,200129_41326,319.1747199,3.6260098
34286,200129_41327,319.2585901,3.66242102
34287,200129_41328,319.3085769,3.55830328
34288,200129_41329,318.5172436000001,3.65745129
34289,200129_41330,318.7225999,3.57128633
34290,200129_41331,319.6249731000001,3.59337027
34291,200129_41332,319.15223639999994,3.60438598
34292,200129_41333,318.5992978,3.48409972
34293,200129_41334,318.1201153,3.69981183
34294,200129_41335,318.28436360000006,3.70360446
34295,200129_41336,317.573241,3.73962419
34296,200129_41337,319.6715537,3.62993824
34297,200129_41338,319.6789686,3.68440025
34298,200129_41339,319.0253056,3.72945495
34299,200129_41340,317.4466551999999,3.56031061
34300,200129_41341,319.603858,3.60967282
34301,200129_41342,317.3496909,3.65716325
34302,200129_41343,318.0731461000001,3.67963006
34303,200129_41344,318.0186788000001,3.73532859
34304,200129_41345,318.7190233,3.49054579
34305,200129_41346,317.8609828000001,3.52945795
34306,200129_41347,319.3170628000001,3.54249537
34307,200129_41348,317.9155472,3.67242919
34308,200129_41349,318.1249894,3.73534598
34309,200129_41350,318.484602,3.60934723
34310,200129_41351,317.8922066,3.64645883
34311,200129_41352,318.8455426999999,3.51336659
34312,200129_41353,319.0160758,3.52141313
34313,200129_41354,319.2236898999999,3.52631835
34314,200129_41355,317.7580478,3.5570666
34315,200129_41356,318.7562927,3.65997404
34316,200129_41357,317.8164536000001,3.67744522
34317,200129_41358,318.4803733,3.6935378
34318,200129_41359,318.5698264,3.59847766
34319,200129_41360,318.59369869999995,3.57339083
34320,200129_41361,318.681799,3.58274113
34321,200129_41362,317.8896946000001,3.64207373
34322,200129_41363,319.129615,3.65056918
34323,200129_41364,318.68183710000005,3.66671165
34324,200129_41365,319.0563234,3.66617225
34325,200129_41366,317.5812374,3.50944044
34326,200129_41367,318.1269746000001,3.61779262
34327,200129_41368,319.7003925,3.75264322
34328,200129_41369,318.6772344,3.59290395
34329,200129_41370,317.8826767,3.64034047
34330,200129_41371,318.2565983,3.76485421
34331,200129_41372,319.7687408000001,3.62851269
34332,200129_41373,318.46443210000007,3.74603126
34333,200129_41374,317.6844843,3.62505893
34334,200129_41375,318.01166960000006,3.71834921
34335,200129_41376,319.76928819999995,3.5178231
34336,200129_41377,318.0679,3.67335267
34337,200129_41378,319.7838910000001,3.74054685
34338,200129_41379,318.6133284,3.41431356
34339,200129_41380,318.5190607,3.49035296
34340,200129_41381,318.7432593000001,3.57151584
34341,200129_41382,319.3117242,3.61167743
34342,200129_41383,317.3751936000001,3.70546028
34343,200129_41384,319.2822098000001,3.7107941
34344,200129_41385,318.8890669,3.75247022
34345,200129_41386,318.5818603,3.56190985
34346,200129_41387,319.7658633,3.68909519
34347,200129_41388,317.86008460000005,3.61051583
34348,200129_41389,317.68611,3.62408623
34349,200129_41390,319.3288389,3.72892007
34350,200129_41391,319.3308024,3.5520498
34351,200129_41392,317.8120414,3.66243094
34352,200129_41393,318.6219163,3.66896291
34353,200129_41394,319.0869567,3.69128976
34354,200129_41395,317.9689394,3.55794179
34355,200129_41396,318.3413469,3.71889483
34356,200129_41397,317.8449204,3.71611891
34357,200129_41398,318.6166221000001,3.56265559
34358,200129_41399,318.6045584,3.67291888
34359,200129_41400,319.4049139,3.67269989
34360,200129_41401,318.9827019,3.61622289
34361,200129_41402,318.8134461,3.72787818
34362,200129_41403,319.8092977,3.62923093
34363,200129_41404,317.8644812,3.77240495
34364,200129_41405,319.0486541,3.775952
34365,200129_41406,318.1205958,3.39389313
34366,200129_41407,317.6002398,3.65025563
34367,200129_41408,317.643709,3.65807194
34368,200129_41409,319.2856116000001,3.70895535
34369,200129_41410,319.0716487,3.65436906
34370,200129_41411,318.2333039,3.77722547
34371,200129_41412,318.0741629,3.48842323
34372,200129_41413,318.742165,3.54775982
34373,200129_41414,318.5318832,3.60376907
34374,200129_41415,319.8726177,3.64584611
34375,200129_41416,318.3048167,3.70067833
34376,200129_41417,319.6198375,3.7203945
34377,200129_41418,317.6261065,3.52205539
34378,200129_41419,317.92400160000005,3.67094887
34379,200129_41420,318.0192525,3.68160405
34380,200129_41421,319.6446086,3.709884
34381,200129_41422,317.9092251,3.74696277
34382,200129_41423,318.6902461,3.63719417
34383,200129_41424,317.9349812,3.682721
34384,200129_41425,318.8787276,3.68236384
34385,200129_41426,318.4359120000001,3.76361613
34386,200129_41427,317.5546688,3.55325711
34387,200129_41428,318.6409764,3.55351597
34388,200129_41429,319.6532174,3.61623188
34389,200129_41430,318.541622,3.66277766
34390,200129_41431,318.9735653,3.69417064
34391,200129_41432,318.59643860000006,3.58708314
34392,200129_41433,317.8371639,3.61536947
34393,200129_41434,317.9601646000001,3.73972333
34394,200129_41435,318.1061621,3.67707978
34395,200129_41436,319.7516823,3.70115523
34396,200129_41437,319.6437151,3.71043353
34397,200129_41438,319.6184818,3.74520411
34398,200129_41439,317.3327601000001,3.6835168
34399,200129_41440,317.5694916,3.7409445
34400,200129_41441,319.3758002,3.79961121
34401,200129_41442,319.9439434,3.81106843
34402,200129_41443,318.707144,3.61279707
34403,200129_41444,319.6763236,3.77787636
34404,200129_41445,318.6189115,3.76831246
34405,200129_41446,317.3602508,3.71389696
34406,200129_41447,317.2875184,3.53964042
34407,200129_41448,319.079632,3.79957229
34408,200129_41449,318.0218826,3.80704682
34409,200129_41450,319.9609275,3.75679769
34410,200129_41451,318.6084865,3.59297042
34411,200129_41452,318.1094645,3.75660553
34412,200129_41453,319.4526413000001,3.58046066
34413,200129_41454,317.9062746,3.71288292
34414,200129_41455,319.4291499,3.69165443
34415,200129_41456,317.6590677,3.71652429
34416,200129_41457,319.6217482,3.79296864
34417,200129_41458,319.7296567,3.84429508
34418,200129_41459,319.9438185,3.81702667
34419,200129_41460,318.6203691,3.79557098
34420,200129_41461,317.2686185,3.80006641
34421,200129_41462,318.56696789999995,3.82212196
34422,200129_41463,319.8203094,3.52832905
34423,200129_41464,318.3608856,3.56510342
34424,200129_41465,317.6491286000001,3.6513993
34425,200129_41466,318.0552588,3.74511684
34426,200129_41467,319.7218870000001,3.76408108
34427,200129_41468,318.0581427,3.66945436
34428,200129_41469,317.6934108,3.71987289
34429,200129_41470,317.9182902,3.83928042
34430,200129_41471,317.5621711,3.83248827
34431,200129_41472,317.9203391000001,3.60055951
34432,200129_41473,317.2078051000001,3.79908434
34433,200129_41474,317.4288659,3.81108393
34434,200129_41475,318.0531119,3.6603075
34435,200129_41476,318.4657292,3.77838355
34436,200129_41477,318.4756594,3.77511034
34437,200129_41478,317.664579,3.83335138
34438,200129_41479,319.6580139,3.76987581
34439,200129_41480,318.0832593,3.64778383
34440,200129_41481,318.07680330000005,3.65571307
34441,200129_41482,318.2909255,3.67392563
34442,200129_41483,318.1700875,3.6673674
34443,200129_41484,318.1842457,3.69014039
34444,200129_41485,318.3611202,3.71539444
34445,200129_41486,319.8461814,3.81426663
34446,200129_41487,318.2161359,3.82751252
34447,200129_41488,317.7894153,3.55615435
34448,200129_41489,318.0851772,3.62917144
34449,200129_41490,319.8787736999999,3.73928608
34450,200129_41491,318.7788934,3.72313218
34451,200129_41492,319.5987725,3.58754428
34452,200129_41493,319.447433,3.83772186
34453,200129_41494,319.2213747,3.67983783
34454,200129_41495,318.6870572,3.64479623
34455,200129_41496,318.9043271000001,3.77821919
34456,200129_41497,317.4034227,3.82785903
34457,200129_41498,318.02859680000006,3.59487489
34458,200129_41499,319.3042585,3.64544765
34459,200129_41500,318.0612098000001,3.69439404
34460,200129_41501,319.7845214,3.7123464
34461,200129_41502,318.6720749,3.87035283
34462,200129_41503,318.9492886000001,3.59143878
34463,200129_41504,318.5156234,3.83129349
34464,200129_41505,319.4258042,3.83253888
34465,200129_41506,318.2585955,3.71803921
34466,200129_41507,318.0903854,3.88242065
34467,200129_41508,318.5513033000001,3.75891973
34468,200129_41509,319.8795766,3.76129367
34469,200129_41510,319.8643701000001,3.81252856
34470,200129_41511,317.84916989999994,3.66539359
34471,200129_41512,317.5753919,3.60584211
34472,200129_41513,319.0234021,3.74749256
34473,200129_41514,318.3262362,3.78166764
34474,200129_41515,318.8455835,3.86631273
34475,200129_41516,319.1928042,3.81804993
34476,200129_41517,318.655369,3.62990967
